Panel ID,Gene ID,HGNC symbol,HGNC ID,Gene Symbol,GRCh38 Chr,GRCh38 start,GRCh38 stop,GRCh37 Chr,GRCh37 start,GRCh37 stop,Confidence
486,ENSG00000136527,TRA2B,HGNC:10781,TRA2B,3,185915906,185938136,3,185633694,185655924,3
486,ENSG00000204104,TRAF3IP1,HGNC:17861,TRAF3IP1,2,238320441,238400900,2,239229082,239309541,3
486,ENSG00000204104,TRAF3IP1,HGNC:17861,TRAF3IP1,2,238320441,238400900,2,239229082,239309541,3
486,ENSG00000131653,TRAF7,HGNC:20456,TRAF7,16,2155698,2178129,16,2205699,2228130,3
486,ENSG00000131653,TRAF7,HGNC:20456,TRAF7,16,2155698,2178129,16,2205699,2228130,3
486,ENSG00000183763,TRAIP,HGNC:30764,TRAIP,3,49828599,49856574,3,49866034,49894007,3
486,ENSG00000183763,TRAIP,HGNC:30764,TRAIP,3,49828599,49856574,3,49866034,49894007,3
486,ENSG00000182606,TRAK1,HGNC:29947,TRAK1,3,42013802,42225889,3,42055294,42267381,3
486,ENSG00000126602,TRAP1,HGNC:16264,TRAP1,16,3651639,3717597,16,3701640,3767598,3
486,ENSG00000126602,TRAP1,HGNC:16264,TRAP1,16,3651639,3717597,16,3701640,3767598,3
486,ENSG00000168538,TRAPPC11,HGNC:25751,TRAPPC11,4,183659267,183713594,4,184580420,184634745,3
486,ENSG00000171853,TRAPPC12,HGNC:24284,TRAPPC12,2,3379675,3485094,2,3383446,3488865,3
486,ENSG00000171853,TRAPPC12,HGNC:24284,TRAPPC12,2,3379675,3485094,2,3383446,3488865,3
486,ENSG00000171853,TRAPPC12,HGNC:24284,TRAPPC12,2,3379675,3485094,2,3383446,3488865,3
486,ENSG00000196459,TRAPPC2,HGNC:23068,TRAPPC2,X,13712244,13734635,X,13730363,13752754,3
486,ENSG00000196459,TRAPPC2,HGNC:23068,TRAPPC2,X,13712244,13734635,X,13730363,13752754,3
486,ENSG00000196655,TRAPPC4,HGNC:19943,TRAPPC4,11,119018432,119025454,11,118889142,118896164,3
486,ENSG00000196655,TRAPPC4,HGNC:19943,TRAPPC4,11,119018432,119025454,11,118889142,118896164,3
486,ENSG00000196655,TRAPPC4,HGNC:19943,TRAPPC4,11,119018432,119025454,11,118889142,118896164,3
486,ENSG00000182400,TRAPPC6B,HGNC:23066,TRAPPC6B,14,39147811,39170532,14,39617015,39639736,3
486,ENSG00000167632,TRAPPC9,HGNC:30832,TRAPPC9,8,139730343,140458579,8,140742586,141468678,3
486,ENSG00000167632,TRAPPC9,HGNC:30832,TRAPPC9,8,139730343,140458579,8,140742586,141468678,3
486,ENSG00000167632,TRAPPC9,HGNC:30832,TRAPPC9,8,139730343,140458579,8,140742586,141468678,3
486,ENSG00000095970,TREM2,HGNC:17761,TREM2,6,41158506,41163186,6,41126244,41130924,3
486,ENSG00000213689,TREX1,HGNC:12269,TREX1,3,48465811,48467645,3,48506445,48509044,3
486,ENSG00000213689,TREX1,HGNC:12269,TREX1,3,48465811,48467645,3,48506445,48509044,3
486,ENSG00000213689,TREX1,HGNC:12269,TREX1,3,48465811,48467645,3,48506445,48509044,3
486,ENSG00000213689,TREX1,HGNC:12269,TREX1,3,48465811,48467645,3,48506445,48509044,3
486,ENSG00000119401,TRIM32,HGNC:16380,TRIM32,9,116687302,116701300,9,119449581,119463579,3
486,ENSG00000108395,TRIM37,HGNC:7523,TRIM37,17,58982638,59106921,17,57059999,57184282,3
486,ENSG00000108395,TRIM37,HGNC:7523,TRIM37,17,58982638,59106921,17,57059999,57184282,3
486,ENSG00000108395,TRIM37,HGNC:7523,TRIM37,17,58982638,59106921,17,57059999,57184282,3
486,ENSG00000171206,TRIM8,HGNC:15579,TRIM8,10,102644496,102658407,10,104404253,104418164,3
486,ENSG00000171206,TRIM8,HGNC:15579,TRIM8,10,102644496,102658407,10,104404253,104418164,3
486,ENSG00000171206,TRIM8,HGNC:15579,TRIM8,10,102644496,102658407,10,104404253,104418164,3
486,ENSG00000038382,TRIO,HGNC:12303,TRIO,5,14143702,14532128,5,14143811,14532235,3
486,ENSG00000038382,TRIO,HGNC:12303,TRIO,5,14143702,14532128,5,14143811,14532235,3
486,ENSG00000100106,TRIOBP,HGNC:17009,TRIOBP,22,37697004,37776556,22,38093011,38172563,3
486,ENSG00000100815,TRIP11,HGNC:12305,TRIP11,14,91965991,92040896,14,92432335,92507240,3
486,ENSG00000100815,TRIP11,HGNC:12305,TRIP11,14,91965991,92040896,14,92432335,92507240,3
486,ENSG00000153827,TRIP12,HGNC:12306,TRIP12,2,229763838,229923239,2,230628554,230787955,3
486,ENSG00000153827,TRIP12,HGNC:12306,TRIP12,2,229763838,229923239,2,230628554,230787955,3
486,ENSG00000071539,TRIP13,HGNC:12307,TRIP13,5,892643,919357,5,892758,919472,3
486,ENSG00000103671,TRIP4,HGNC:12310,TRIP4,15,64387748,64455303,15,64679947,64747502,3
486,ENSG00000043514,TRIT1,HGNC:20286,TRIT1,1,39841022,39883511,1,40306723,40349183,3
486,ENSG00000043514,TRIT1,HGNC:20286,TRIT1,1,39841022,39883511,1,40306723,40349183,3
486,ENSG00000043514,TRIT1,HGNC:20286,TRIT1,1,39841022,39883511,1,40306723,40349183,3
486,ENSG00000043514,TRIT1,HGNC:20286,TRIT1,1,39841022,39883511,1,40306723,40349183,3
486,ENSG00000104907,TRMT1,HGNC:25980,TRMT1,19,13104902,13117567,19,13215716,13228381,3
486,ENSG00000145331,TRMT10A,HGNC:28403,TRMT10A,4,99546709,99564032,4,100467866,100485189,3
486,ENSG00000145331,TRMT10A,HGNC:28403,TRMT10A,4,99546709,99564032,4,100467866,100485189,3
486,ENSG00000174173,TRMT10C,HGNC:26022,TRMT10C,3,101561862,101566446,3,101280706,101285290,3
486,ENSG00000174173,TRMT10C,HGNC:26022,TRMT10C,3,101561862,101566446,3,101280706,101285290,3
486,ENSG00000126814,TRMT5,HGNC:23141,TRMT5,14,60971451,60981358,14,61438169,61448076,3
486,ENSG00000100416,TRMU,HGNC:25481,TRMU,22,46330875,46357340,22,46726772,46753237,3
486,ENSG00000072756,TRNT1,HGNC:17341,TRNT1,3,3126916,3150879,3,3168600,3192563,3
486,ENSG00000072756,TRNT1,HGNC:17341,TRNT1,3,3126916,3150879,3,3168600,3192563,3
486,ENSG00000072756,TRNT1,HGNC:17341,TRNT1,3,3126916,3150879,3,3168600,3192563,3
486,ENSG00000134160,TRPM1,HGNC:7146,TRPM1,15,31001061,31161273,15,31293264,31453476,3
486,ENSG00000083067,TRPM3,HGNC:17992,TRPM3,9,70529063,71446904,9,73143979,74061820,3
486,ENSG00000083067,TRPM3,HGNC:17992,TRPM3,9,70529063,71446904,9,73143979,74061820,3
486,ENSG00000083067,TRPM3,HGNC:17992,TRPM3,9,70529063,71446904,9,73143979,74061820,3
486,ENSG00000119121,TRPM6,HGNC:17995,TRPM6,9,74722495,74888094,9,77337411,77503010,3
486,ENSG00000119121,TRPM6,HGNC:17995,TRPM6,9,74722495,74888094,9,77337411,77503010,3
486,ENSG00000104447,TRPS1,HGNC:12340,TRPS1,8,115408496,115809673,8,116420724,116821899,3
486,ENSG00000104447,TRPS1,HGNC:12340,TRPS1,8,115408496,115809673,8,116420724,116821899,3
486,ENSG00000104447,TRPS1,HGNC:12340,TRPS1,8,115408496,115809673,8,116420724,116821899,3
486,ENSG00000167723,TRPV3,HGNC:18084,TRPV3,17,3510502,3557995,17,3413796,3461289,3
486,ENSG00000111199,TRPV4,HGNC:18083,TRPV4,12,109783085,109833401,12,110220890,110271212,3
486,ENSG00000111199,TRPV4,HGNC:18083,TRPV4,12,109783085,109833401,12,110220890,110271212,3
486,ENSG00000111199,TRPV4,HGNC:18083,TRPV4,12,109783085,109833401,12,110220890,110271212,3
486,ENSG00000165125,TRPV6,HGNC:14006,TRPV6,7,142871203,142885762,7,142568956,142583507,3
486,ENSG00000165125,TRPV6,HGNC:14006,TRPV6,7,142871203,142885762,7,142568956,142583507,3
486,ENSG00000196367,TRRAP,HGNC:12347,TRRAP,7,98877933,99013243,7,98475556,98610866,3
486,ENSG00000196367,TRRAP,HGNC:12347,TRRAP,7,98877933,99013243,7,98475556,98610866,3
486,ENSG00000196367,TRRAP,HGNC:12347,TRRAP,7,98877933,99013243,7,98475556,98610866,3
486,ENSG00000165699,TSC1,HGNC:12362,TSC1,9,132891348,132944633,9,135766735,135820020,3
486,ENSG00000165699,TSC1,HGNC:12362,TSC1,9,132891348,132944633,9,135766735,135820020,3
486,ENSG00000165699,TSC1,HGNC:12362,TSC1,9,132891348,132944633,9,135766735,135820020,3
486,ENSG00000103197,TSC2,HGNC:12363,TSC2,16,2047465,2088720,16,2097466,2138716,3
486,ENSG00000103197,TSC2,HGNC:12363,TSC2,16,2047465,2088720,16,2097466,2138716,3
486,ENSG00000103197,TSC2,HGNC:12363,TSC2,16,2047465,2088720,16,2097466,2138716,3
486,ENSG00000198860,TSEN15,HGNC:16791,TSEN15,1,184051677,184074212,1,184020811,184043346,3
486,ENSG00000154743,TSEN2,HGNC:28422,TSEN2,3,12484432,12539623,3,12525931,12581122,3
486,ENSG00000154743,TSEN2,HGNC:28422,TSEN2,3,12484432,12539623,3,12525931,12581122,3
486,ENSG00000170892,TSEN34,HGNC:15506,TSEN34,19,54189938,54194536,19,54693789,54697585,3
486,ENSG00000170892,TSEN34,HGNC:15506,TSEN34,19,54189938,54194536,19,54693789,54697585,3
486,ENSG00000182173,TSEN54,HGNC:27561,TSEN54,17,75516060,75524739,17,73512141,73520820,3
486,ENSG00000182173,TSEN54,HGNC:27561,TSEN54,17,75516060,75524739,17,73512141,73520820,3
486,ENSG00000182173,TSEN54,HGNC:27561,TSEN54,17,75516060,75524739,17,73512141,73520820,3
486,ENSG00000123297,TSFM,HGNC:12367,TSFM,12,57782589,57808071,12,58176372,58201854,3
486,ENSG00000123297,TSFM,HGNC:12367,TSFM,12,57782589,57808071,12,58176372,58201854,3
486,ENSG00000134200,TSHB,HGNC:12372,TSHB,1,115029824,115034309,1,115572415,115576941,3
486,ENSG00000134200,TSHB,HGNC:12372,TSHB,1,115029824,115034309,1,115572415,115576941,3
486,ENSG00000165409,TSHR,HGNC:12373,TSHR,14,80954989,81146302,14,81421333,81612646,3
486,ENSG00000156298,TSPAN7,HGNC:11854,TSPAN7,X,38561370,38688920,X,38420623,38548169,3
486,ENSG00000156298,TSPAN7,HGNC:11854,TSPAN7,X,38561370,38688920,X,38420623,38548169,3
486,ENSG00000175894,TSPEAR,HGNC:1268,TSPEAR,21,44497892,44711580,21,45917775,46131495,3
486,ENSG00000005379,TSPOAP1,HGNC:16831,TSPOAP1,17,58301228,58328760,17,56378592,56406152,3
486,ENSG00000189241,TSPYL1,HGNC:12382,TSPYL1,6,116276578,116279903,6,116597741,116601066,3
486,ENSG00000011295,TTC19,HGNC:26006,TTC19,17,15999380,16045015,17,15902694,15948329,3
486,ENSG00000011295,TTC19,HGNC:26006,TTC19,17,15999380,16045015,17,15902694,15948329,3
486,ENSG00000011295,TTC19,HGNC:26006,TTC19,17,15999380,16045015,17,15902694,15948329,3
486,ENSG00000123607,TTC21B,HGNC:25660,TTC21B,2,165857475,165953843,2,166713985,166810353,3
486,ENSG00000123607,TTC21B,HGNC:25660,TTC21B,2,165857475,165953843,2,166713985,166810353,3
486,ENSG00000123607,TTC21B,HGNC:25660,TTC21B,2,165857475,165953843,2,166713985,166810353,3
486,ENSG00000204815,TTC25,HGNC:25280,TTC25,17,41930635,41965651,17,40086888,40117648,3
486,ENSG00000198677,TTC37,HGNC:23639,TTC37,5,95463895,95555007,5,94799599,94890711,3
486,ENSG00000198677,TTC37,HGNC:23639,TTC37,5,95463895,95555007,5,94799599,94890711,3
486,ENSG00000198677,TTC37,HGNC:23639,TTC37,5,95463895,95555007,5,94799599,94890711,3
486,ENSG00000136319,TTC5,HGNC:19274,TTC5,14,20256558,20305994,14,20724717,20774153,3
486,ENSG00000136319,TTC5,HGNC:19274,TTC5,14,20256558,20305994,14,20724717,20774153,3
486,ENSG00000068724,TTC7A,HGNC:19750,TTC7A,2,46916157,47076137,2,47143296,47303276,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000165533,TTC8,HGNC:20087,TTC8,14,88824153,88881078,14,89290497,89344335,3
486,ENSG00000101407,TTI1,HGNC:29029,TTI1,20,37983007,38033468,20,36611409,36661870,3
486,ENSG00000101407,TTI1,HGNC:29029,TTI1,20,37983007,38033468,20,36611409,36661870,3
486,ENSG00000129696,TTI2,HGNC:26262,TTI2,8,33473386,33513601,8,33330904,33371119,3
486,ENSG00000129696,TTI2,HGNC:26262,TTI2,8,33473386,33513601,8,33330904,33371119,3
486,ENSG00000155657,TTN,HGNC:12403,TTN,2,178525989,178830802,2,179390716,179695529,3
486,ENSG00000155657,TTN,HGNC:12403,TTN,2,178525989,178830802,2,179390716,179695529,3
486,ENSG00000137561,TTPA,HGNC:12404,TTPA,8,63048553,63086053,8,63961112,63998612,3
486,ENSG00000167552,TUBA1A,HGNC:20766,TUBA1A,12,49184796,49189324,12,49578579,49583107,3
486,ENSG00000167552,TUBA1A,HGNC:20766,TUBA1A,12,49184796,49189324,12,49578579,49583107,3
486,ENSG00000167552,TUBA1A,HGNC:20766,TUBA1A,12,49184796,49189324,12,49578579,49583107,3
486,ENSG00000196230,TUBB,HGNC:20778,TUBB,6,30720201,30725426,6,30687978,30693203,3
486,ENSG00000196230,TUBB,HGNC:20778,TUBB,6,30720201,30725426,6,30687978,30693203,3
486,ENSG00000196230,TUBB,HGNC:20778,TUBB,6,30720201,30725426,6,30687978,30693203,3
486,ENSG00000137267,TUBB2A,HGNC:12412,TUBB2A,6,3153669,3157526,6,3153903,3157760,3
486,ENSG00000137267,TUBB2A,HGNC:12412,TUBB2A,6,3153669,3157526,6,3153903,3157760,3
486,ENSG00000137267,TUBB2A,HGNC:12412,TUBB2A,6,3153669,3157526,6,3153903,3157760,3
486,ENSG00000137285,TUBB2B,HGNC:30829,TUBB2B,6,3224261,3231730,6,3224495,3231964,3
486,ENSG00000137285,TUBB2B,HGNC:30829,TUBB2B,6,3224261,3231730,6,3224495,3231964,3
486,ENSG00000137285,TUBB2B,HGNC:30829,TUBB2B,6,3224261,3231730,6,3224495,3231964,3
486,ENSG00000258947,TUBB3,HGNC:20772,TUBB3,16,89921392,89938761,16,89987800,90005169,3
486,ENSG00000258947,TUBB3,HGNC:20772,TUBB3,16,89921392,89938761,16,89987800,90005169,3
486,ENSG00000258947,TUBB3,HGNC:20772,TUBB3,16,89921392,89938761,16,89987800,90005169,3
486,ENSG00000104833,TUBB4A,HGNC:20774,TUBB4A,19,6494319,6502848,19,6494330,6502859,3
486,ENSG00000104833,TUBB4A,HGNC:20774,TUBB4A,19,6494319,6502848,19,6494330,6502859,3
486,ENSG00000104833,TUBB4A,HGNC:20774,TUBB4A,19,6494319,6502848,19,6494330,6502859,3
486,ENSG00000131462,TUBG1,HGNC:12417,TUBG1,17,42609676,42615234,17,40761694,40767252,3
486,ENSG00000131462,TUBG1,HGNC:12417,TUBG1,17,42609676,42615234,17,40761694,40767252,3
486,ENSG00000131462,TUBG1,HGNC:12417,TUBG1,17,42609676,42615234,17,40761694,40767252,3
486,ENSG00000130640,TUBGCP2,HGNC:18599,TUBGCP2,10,133278630,133312337,10,135093135,135125841,3
486,ENSG00000130640,TUBGCP2,HGNC:18599,TUBGCP2,10,133278630,133312337,10,135093135,135125841,3
486,ENSG00000137822,TUBGCP4,HGNC:16691,TUBGCP4,15,43369221,43409771,15,43661419,43699293,3
486,ENSG00000128159,TUBGCP6,HGNC:18127,TUBGCP6,22,50217689,50244992,22,50656118,50683421,3
486,ENSG00000128159,TUBGCP6,HGNC:18127,TUBGCP6,22,50217689,50244992,22,50656118,50683421,3
486,ENSG00000178952,TUFM,HGNC:12420,TUFM,16,28842411,28846408,16,28853732,28857729,3
486,ENSG00000178952,TUFM,HGNC:12420,TUFM,16,28842411,28846408,16,28853732,28857729,3
486,ENSG00000104723,TUSC3,HGNC:30242,TUSC3,8,15417215,15766649,8,15274724,15624158,3
486,ENSG00000104723,TUSC3,HGNC:30242,TUSC3,8,15417215,15766649,8,15274724,15624158,3
486,ENSG00000104723,TUSC3,HGNC:30242,TUSC3,8,15417215,15766649,8,15274724,15624158,3
486,ENSG00000122691,TWIST1,HGNC:12428,TWIST1,7,19020991,19117672,7,19060614,19157295,3
486,ENSG00000122691,TWIST1,HGNC:12428,TWIST1,7,19020991,19117672,7,19060614,19157295,3
486,ENSG00000122691,TWIST1,HGNC:12428,TWIST1,7,19020991,19117672,7,19060614,19157295,3
486,ENSG00000122691,TWIST1,HGNC:12428,TWIST1,7,19020991,19117672,7,19060614,19157295,3
486,ENSG00000233608,TWIST2,HGNC:20670,TWIST2,2,238848032,238910543,2,239756673,239795893,3
486,ENSG00000107815,TWNK,HGNC:1160,TWNK,10,100987367,100994401,10,102747124,102754158,3
486,ENSG00000113621,TXNDC15,HGNC:20652,TXNDC15,5,134873803,134901525,5,134209493,134237215,3
486,ENSG00000113621,TXNDC15,HGNC:20652,TXNDC15,5,134873803,134901525,5,134209493,134237215,3
486,ENSG00000113621,TXNDC15,HGNC:20652,TXNDC15,5,134873803,134901525,5,134209493,134237215,3
486,ENSG00000141759,TXNL4A,HGNC:30551,TXNL4A,18,79970811,80033949,18,77732867,77793949,3
486,ENSG00000141759,TXNL4A,HGNC:30551,TXNL4A,18,79970811,80033949,18,77732867,77793949,3
486,ENSG00000025708,TYMP,HGNC:3148,TYMP,22,50525752,50530056,22,50964181,50968485,3
486,ENSG00000077498,TYR,HGNC:12442,TYR,11,89177452,89295759,11,88910620,89028927,3
486,ENSG00000011600,TYROBP,HGNC:12449,TYROBP,19,35904401,35908295,19,36395303,36399197,3
486,ENSG00000107165,TYRP1,HGNC:12450,TYRP1,9,12685439,12710290,9,12685439,12710290,3
486,ENSG00000063244,U2AF2,HGNC:23156,U2AF2,19,55654146,55674715,19,56165512,56186081,3
486,ENSG00000063244,U2AF2,HGNC:23156,U2AF2,19,55654146,55674715,19,56165512,56186081,3
486,ENSG00000063244,U2AF2,HGNC:23156,U2AF2,19,55654146,55674715,19,56165512,56186081,3
486,ENSG00000126261,UBA2,HGNC:30661,UBA2,19,34428352,34471251,19,34919257,34960853,3
486,ENSG00000126261,UBA2,HGNC:30661,UBA2,19,34428352,34471251,19,34919257,34960853,3
486,ENSG00000081307,UBA5,HGNC:23230,UBA5,3,132654446,132678097,3,132373290,132396941,3
486,ENSG00000081307,UBA5,HGNC:23230,UBA5,3,132654446,132678097,3,132373290,132396941,3
486,ENSG00000081307,UBA5,HGNC:23230,UBA5,3,132654446,132678097,3,132373290,132396941,3
486,ENSG00000143569,UBAP2L,HGNC:29877,UBAP2L,1,154220179,154271510,1,154192655,154243986,3
486,ENSG00000143569,UBAP2L,HGNC:29877,UBAP2L,1,154220179,154271510,1,154192655,154243986,3
486,ENSG00000143569,UBAP2L,HGNC:29877,UBAP2L,1,154220179,154271510,1,154192655,154243986,3
486,ENSG00000077721,UBE2A,HGNC:12472,UBE2A,X,119574467,119591083,X,118708501,118718381,3
486,ENSG00000077721,UBE2A,HGNC:12472,UBE2A,X,119574467,119591083,X,118708501,118718381,3
486,ENSG00000077721,UBE2A,HGNC:12472,UBE2A,X,119574467,119591083,X,118708501,118718381,3
486,ENSG00000077152,UBE2T,HGNC:25009,UBE2T,1,202331657,202341980,1,202300785,202311108,3
486,ENSG00000077152,UBE2T,HGNC:25009,UBE2T,1,202331657,202341980,1,202300785,202311108,3
486,ENSG00000114062,UBE3A,HGNC:12496,UBE3A,15,25333728,25439056,15,25582381,25684128,3
486,ENSG00000114062,UBE3A,HGNC:12496,UBE3A,15,25333728,25439056,15,25582381,25684128,3
486,ENSG00000114062,UBE3A,HGNC:12496,UBE3A,15,25333728,25439056,15,25582381,25684128,3
486,ENSG00000151148,UBE3B,HGNC:13478,UBE3B,12,109477402,109536705,12,109915207,109974507,3
486,ENSG00000151148,UBE3B,HGNC:13478,UBE3B,12,109477402,109536705,12,109915207,109974507,3
486,ENSG00000110344,UBE4A,HGNC:12499,UBE4A,11,118359585,118399211,11,118230300,118269926,3
486,ENSG00000110344,UBE4A,HGNC:12499,UBE4A,11,118359585,118399211,11,118230300,118269926,3
486,ENSG00000159459,UBR1,HGNC:16808,UBR1,15,42942897,43106113,15,43235095,43398311,3
486,ENSG00000159459,UBR1,HGNC:16808,UBR1,15,42942897,43106113,15,43235095,43398311,3
486,ENSG00000012963,UBR7,HGNC:20344,UBR7,14,93207056,93229215,14,93673401,93695561,3
486,ENSG00000012963,UBR7,HGNC:20344,UBR7,14,93207056,93229215,14,93673401,93695561,3
486,ENSG00000012963,UBR7,HGNC:20344,UBR7,14,93207056,93229215,14,93673401,93695561,3
486,ENSG00000108312,UBTF,HGNC:12511,UBTF,17,44205033,44221626,17,42282401,42298994,3
486,ENSG00000108312,UBTF,HGNC:12511,UBTF,17,44205033,44221626,17,42282401,42298994,3
486,ENSG00000143222,UFC1,HGNC:26941,UFC1,1,161152776,161158856,1,161122566,161128646,3
486,ENSG00000120686,UFM1,HGNC:20597,UFM1,13,38349849,38363619,13,38923986,38937140,3
486,ENSG00000120686,UFM1,HGNC:20597,UFM1,13,38349849,38363619,13,38923986,38937140,3
486,ENSG00000120686,UFM1,HGNC:20597,UFM1,13,38349849,38363619,13,38923986,38937140,3
486,ENSG00000109775,UFSP2,HGNC:25640,UFSP2,4,185399540,185425985,4,186320694,186347139,3
486,ENSG00000109775,UFSP2,HGNC:25640,UFSP2,4,185399540,185425985,4,186320694,186347139,3
486,ENSG00000109775,UFSP2,HGNC:25640,UFSP2,4,185399540,185425985,4,186320694,186347139,3
486,ENSG00000109814,UGDH,HGNC:12525,UGDH,4,39498755,39528311,4,39500375,39529931,3
486,ENSG00000109814,UGDH,HGNC:12525,UGDH,4,39498755,39528311,4,39500375,39529931,3
486,ENSG00000169764,UGP2,HGNC:12527,UGP2,2,63840940,63891562,2,64068074,64118696,3
486,ENSG00000169764,UGP2,HGNC:12527,UGP2,2,63840940,63891562,2,64068074,64118696,3
486,ENSG00000169764,UGP2,HGNC:12527,UGP2,2,63840940,63891562,2,64068074,64118696,3
486,ENSG00000241635,UGT1A1,HGNC:12530,UGT1A1,2,233760248,233773299,2,234526291,234681956,3
486,ENSG00000241635,UGT1A1,HGNC:12530,UGT1A1,2,233760248,233773299,2,234526291,234681956,3
486,ENSG00000169344,UMOD,HGNC:12559,UMOD,16,20333052,20356301,16,20344374,20367623,3
486,ENSG00000114491,UMPS,HGNC:12563,UMPS,3,124730366,124749273,3,124449213,124464040,3
486,ENSG00000114491,UMPS,HGNC:12563,UMPS,3,124730366,124749273,3,124449213,124464040,3
486,ENSG00000114491,UMPS,HGNC:12563,UMPS,3,124730366,124749273,3,124449213,124464040,3
486,ENSG00000140553,UNC45A,HGNC:30594,UNC45A,15,90930180,90954093,15,91473410,91497323,3
486,ENSG00000140553,UNC45A,HGNC:30594,UNC45A,15,90930180,90954093,15,91473410,91497323,3
486,ENSG00000141161,UNC45B,HGNC:14304,UNC45B,17,35147817,35189345,17,33474836,33516364,3
486,ENSG00000144406,UNC80,HGNC:26582,UNC80,2,209771993,209999300,2,210636717,210864024,3
486,ENSG00000144406,UNC80,HGNC:26582,UNC80,2,209771993,209999300,2,210636717,210864024,3
486,ENSG00000144406,UNC80,HGNC:26582,UNC80,2,209771993,209999300,2,210636717,210864024,3
486,ENSG00000100024,UPB1,HGNC:16297,UPB1,22,24494107,24528390,22,24863206,24924358,3
486,ENSG00000005007,UPF1,HGNC:9962,UPF1,19,18831938,18868236,19,18942747,18979045,3
486,ENSG00000125351,UPF3B,HGNC:20439,UPF3B,X,119805311,119852998,X,118967985,118986961,3
486,ENSG00000125351,UPF3B,HGNC:20439,UPF3B,X,119805311,119852998,X,118967985,118986961,3
486,ENSG00000137288,UQCC2,HGNC:21237,UQCC2,6,33694293,33711727,6,33662070,33679504,3
486,ENSG00000156467,UQCRB,HGNC:12582,UQCRB,8,96225920,96235634,8,97238148,97247862,3
486,ENSG00000156467,UQCRB,HGNC:12582,UQCRB,8,96225920,96235634,8,97238148,97247862,3
486,ENSG00000140740,UQCRC2,HGNC:12586,UQCRC2,16,21952660,21983660,16,21963981,21994981,3
486,ENSG00000169021,UQCRFS1,HGNC:12587,UQCRFS1,19,29205321,29213541,19,29698173,29704448,3
486,ENSG00000169021,UQCRFS1,HGNC:12587,UQCRFS1,19,29205321,29213541,19,29698173,29704448,3
486,ENSG00000164405,UQCRQ,HGNC:29594,UQCRQ,5,132866560,132868031,5,132202252,132203723,3
486,ENSG00000159650,UROC1,HGNC:26444,UROC1,3,126481281,126517773,3,126200124,126236616,3
486,ENSG00000159650,UROC1,HGNC:26444,UROC1,3,126481281,126517773,3,126200124,126236616,3
486,ENSG00000126088,UROD,HGNC:12591,UROD,1,45012147,45015575,1,45477819,45481247,3
486,ENSG00000188690,UROS,HGNC:12592,UROS,10,125784980,125823248,10,127477146,127511817,3
486,ENSG00000188690,UROS,HGNC:12592,UROS,10,125784980,125823248,10,127477146,127511817,3
486,ENSG00000103005,USB1,HGNC:25792,USB1,16,57999546,58021618,16,58033450,58055522,3
486,ENSG00000006611,USH1C,HGNC:12597,USH1C,11,17493895,17544416,11,17515442,17565963,3
486,ENSG00000182040,USH1G,HGNC:16356,USH1G,17,74916084,74923256,17,72912176,72919351,3
486,ENSG00000042781,USH2A,HGNC:12601,USH2A,1,215622894,216423396,1,215796236,216596738,3
486,ENSG00000184979,USP18,HGNC:12616,USP18,22,18149899,18177397,22,18632666,18660164,3
486,ENSG00000184979,USP18,HGNC:12616,USP18,22,18149899,18177397,22,18632666,18660164,3
486,ENSG00000273820,USP27X,HGNC:13486,USP27X,X,49879948,49882565,X,49644470,49647166,3
486,ENSG00000090686,USP48,HGNC:18533,USP48,1,21678298,21783606,1,22004791,22110099,3
486,ENSG00000187555,USP7,HGNC:12630,USP7,16,8892094,8964514,16,8985951,9058371,3
486,ENSG00000187555,USP7,HGNC:12630,USP7,16,8892094,8964514,16,8985951,9058371,3
486,ENSG00000124486,USP9X,HGNC:12632,USP9X,X,41085635,41236579,X,40944888,41095832,3
486,ENSG00000124486,USP9X,HGNC:12632,USP9X,X,41085635,41236579,X,40944888,41095832,3
486,ENSG00000124486,USP9X,HGNC:12632,USP9X,X,41085635,41236579,X,40944888,41095832,3
486,ENSG00000124486,USP9X,HGNC:12632,USP9X,X,41085635,41236579,X,40944888,41095832,3
486,ENSG00000163945,UVSSA,HGNC:29304,UVSSA,4,1347266,1395992,4,1341054,1381837,3
486,ENSG00000220205,VAMP2,HGNC:12643,VAMP2,17,8159149,8163546,17,8062467,8066864,3
486,ENSG00000220205,VAMP2,HGNC:12643,VAMP2,17,8159149,8163546,17,8062467,8066864,3
486,ENSG00000220205,VAMP2,HGNC:12643,VAMP2,17,8159149,8163546,17,8062467,8066864,3
486,ENSG00000204394,VARS,HGNC:12651,VARS,6,31777518,31795953,6,31745295,31763730,3
486,ENSG00000204394,VARS,HGNC:12651,VARS,6,31777518,31795953,6,31745295,31763730,3
486,ENSG00000137411,VARS2,HGNC:21642,VARS2,6,30908242,30926459,6,30876019,30894236,3
